REGISTRE;F1;P1;P1A;P1B;P2;P2A;P2B;P3;P4_1;P4_2;P4_3;P4_4;P4_5;P4_6;P4_7;P4_8;P4_9;P4_10;P4_11;P4_12;P4_95;P4_98;P4_99;P5A;P5B;P5C;P5D;P5E;P5F;P5G;P5H;P5I;P5J;P5K;P5L;P5M;P5N;P5O;P5P;P5Q;P5R;P6;P7;P8;ID0;ID1;ID2;ID3;ID4_1;ID4_2;ID5;ID5_1;ID6;ID7;USU;RFD_GB;POND
1378;1;1;1; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;1;3;3;2;2;10;10;2;20;1;1; ;5;3;1;97,8;,94
1380;1;1;2; ;1;98; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;1;2;1;1;2;2;1;2;2;1;2;2; ;2;10;10;2;57;5;1; ;2;5;3;97,8;,94
1381;1;1;1; ;1;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;1;1;2;10;10;1;33;2;3;604;1;3;3;97,8;,94
1383;1;2; ;95;1;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;2;10;10;1;58;5;1; ;3;2;5;97,8;,94
1384;1;1;95; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;1;2;3;1;2;10;10;2;27;2;1; ;1;5;4;97,8;,94
1385;1;2; ;2;2; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;10;10;2;67;6;1; ;3;4;6;97,8;,94
1386;1;1;98; ;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;10;10;2;70;6;1; ;3;2;6;97,8;,94
1387;1;1;1; ;1;2;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;1;1;2;1;2;2;1;1;1;1;2;2;1; ;2;10;10;2;31;2;3;380;1;5;2;97,8;,94
1388;1;2; ;6;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;10;10;2;73;6;1; ;3;1;6;97,8;,94
1389;1;1;1; ;1;1; ;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;2;2;1;2;2;2;1;2;2;2;1;2; ;2;10;10;1;57;5;1; ;1;3;3;97,8;,94
1390;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;10;10;2;32;2;3;840;1;5;3;97,8;,94
1391;1;1;2; ;2; ; ;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;3;1;2;10;10;1;63;5;1; ;1;4;4;97,8;,94
1392;1;1;1; ;1;1; ;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;10;10;2;28;2;3;380;5;5;3;97,8;,94
1393;1;1;1; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;2;1;2;2;1;1;2;2;2;3;3;2;2;10;10;1;39;3;3;246;1;5;1;97,8;,94
1394;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;1;2;2;1;2;10;10;1;44;3;1; ;1;2;3;97,8;,94
1395;1;1;2; ;1;2;5;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;1;2;2;2;1;2;2;1;1;2;2;1;1;2;10;10;1;25;2;3;826;5;5;2;97,8;,94
1396;1;1;2; ;1;1; ;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;1;2;10;10;1;50;4;1; ;1;3;2;97,8;,94
1397;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2;2;2;3;2;2;10;10;1;26;2;1; ;2;4;3;97,8;,94
1398;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;1;2;2;3;1;2;2;10;10;2;35;3;3;170;1;5;3;97,8;,94
1399;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;7;7;1;24;1;3;156;1;2;4;165,3;1,05
1400;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;2;2;1;2;1;1;2;1;2;2;2;2;2;2;1;2;3;2;2;7;7;2;66;6;2; ;3;3;1;165,3;1,05
1401;1;1;2; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;1;1;1;2;1;2;2;1;2;1;2;3;2;2;7;7;1;19;1;1; ;5;3;1;165,3;1,05
1402;1;1;1; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;7;7;1;34;2;3;604;1;3;1;165,3;1,05
1403;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;2;2;2;2;2;1;2;1;2;2;3;3;1;2;7;7;1;28;2;1; ;2;3;3;165,3;1,05
1404;1;1;1; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;1;2;2;2;1;1;2;2;2;2;1;2;7;7;2;40;3;1; ;1;5;1;165,3;1,05
1405;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;2;7;7;1;48;4;1; ;2;5;2;165,3;1,05
1406;1;1;98; ;1;1; ;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3; ;2;7;7;1;60;5;2; ;1;3;4;165,3;1,05
1407;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;3;1;2;7;7;2;55;5;3;340;1;2;4;165,3;1,05
1408;1;1;1; ;1;1; ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;3;3;1;2;7;7;1;50;4;1; ;1;3;3;165,3;1,05
1409;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;2;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2; ;2;7;7;2;62;5;1; ;3;5;2;165,3;1,05
1410;1;1;2; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;1;1;2;2;2;1;1;2;2;2;3;2;2;7;7;1;55;5;1; ;1;5;1;165,3;1,05
1411;1;1;2; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;2;1;1;2;1;1;2;2;1;2;2;2;2;7;7;1;26;2;1; ;1;5;1;165,3;1,05
1412;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;7;7;1;63;5;1; ;3;5;2;165,3;1,05
1413;1;1;2; ;1;1; ;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2; ;2;7;7;2;45;4;1; ;1;5;3;165,3;1,05
1414;1;1;2; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;2;1;2;2;1;2;1;1;2;7;7;1;39;3;3;218;1;5;1;165,3;1,05
1415;1;1;98; ;1;1; ;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;2;7;7;2;59;5;1; ;1;5;4;165,3;1,05
1416;1;1;1; ;1;1; ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;3; ;2;7;7;2;24;1;3;156;2;2;3;165,3;1,05
1417;1;2; ;9;2; ; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;3; ;2;7;7;2;65;6;1; ;3;2;4;165,3;1,05
1418;1;1;2; ;2; ; ;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;7;7;1;32;2;1; ;2;2;3;165,3;1,05
1419;1;1;2; ;1;1; ;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;1;2;7;7;1;45;4;1; ;1;3;2;165,3;1,05
1420;1;1;1; ;1;1; ;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;2;1; ;2;7;7;2;56;5;1; ;1;5;2;165,3;1,05
1421;1;1;1; ;1;1; ;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;3;3;2;7;7;2;49;4;1; ;1;5;1;165,3;1,05
1422;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;1;1;1;2;2;1;2;1;2;2;2;3;1;2;7;7;1;26;2;1; ;2;5;3;165,3;1,05
1423;1;1;2; ;1;1; ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;3;2;2;7;7;2;42;3;1; ;1;5;3;165,3;1,05
1424;1;1;1; ;1;1; ;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;1;2;7;7;2;51;4;1; ;1;5;2;165,3;1,05
1425;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;7;7;1;26;2;1; ;2;3;3;165,3;1,05
1426;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;2;1;2;2;2;2;1;2;1;2;3;1;2;7;7;2;59;5;2; ;1;3;4;165,3;1,05
1427;1;1;2; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;2;7;7;1;63;5;1; ;3;2;4;165,3;1,05
1428;1;1;1; ;1;1; ;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2;2;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;1; ;2;7;7;1;42;3;1; ;1;5;1;165,3;1,05
1429;1;1;2; ;1;1; ;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;3;2;7;7;2;43;3;1; ;1;5;2;165,3;1,05
1430;1;1;1; ;1;1; ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;2;7;7;1;64;5;1; ;3;3;5;165,3;1,05
1431;1;1;1; ;1;1; ;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;3;2;3;14;13;2;48;4;1; ;4;5;2;76,7;1,11
1432;1;1;1; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;1;2;1;2;1;2;1;2;2;2;2;1;2;3;16;13;2;44;3;1; ;1;5;1;76,7;1,11
1433;1;1;2; ;1;1; ;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;3;16;13;2;37;3;1; ;1;5;2;76,7;1,11
1434;1;1;1; ;1;1; ;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;2;2;1;1;2;2;1;1;2;2;2;2;2;3;14;13;2;41;3;1; ;1;5;2;76,7;1,11
1436;1;1;2; ;1;1; ;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;2;1;2;1;1;2;2;1;1;2;1;2;2;1;3;16;13;1;52;4;1; ;1;3;1;76,7;1,11
1437;1;1;1; ;1;1; ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;3; ;3;15;13;2;51;4;1; ;1;3;4;76,7;1,11
1438;1;1;1; ;1;1; ;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;2;3;2;2;3;16;13;1;38;3;1; ;1;5;3;76,7;1,11
1439;1;1;2; ;1;1; ;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;2;1;1;2;1;2;1;1;1;2;2;2;2;3;2;3;16;13;1;33;2;3;380;1;5;2;76,7;1,11
1440;1;1;2; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;2;1;1;2;1;2;3;2;3;16;13;2;37;3;1; ;1;4;1;76,7;1,11
1442;1;1;2; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;2;1;2;1;2;1;1;2;1;2;2;2;3;16;13;2;31;2;1; ;1;5;1;76,7;1,11
1443;1;1;1; ;1;98; ;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;3;16;13;2;65;6;1; ;3;4;4;76,7;1,11
1444;1;1;2; ;1;1; ;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;1;1;2;2;2;2;1;2;2;2;1;1;3;16;13;1;59;5;1; ;1;3;1;76,7;1,11
1445;1;1;1; ;1;1; ;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;1;2;1;2;2;2;1;1;2;1;2;1;2;3;16;13;1;31;2;1; ;1;5;2;76,7;1,11
1446;1;1;2; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;2;2;2;1;1;2;1;1;2;2;3;16;13;2;39;3;1; ;1;5;1;76,7;1,11
1447;1;1;2; ;2; ; ;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3; ;3;16;13;1;56;5;1; ;1;3;4;76,7;1,11
1448;1;1;1; ;1;98; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;3; ;3;15;13;1;58;5;1; ;1;2;4;76,7;1,11
1449;1;1;1; ;2; ; ;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;3;2;3;16;13;1;51;4;3;170;2;3;4;76,7;1,11
1450;1;1;2; ;1;98; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;3;3;3;16;13;2;70;6;1; ;3;2;4;76,7;1,11
1451;1;1;2; ;2; ; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;2;2;2;2;2;1;1;2;2;2;3;3;3;15;13;2;53;4;1; ;4;4;2;76,7;1,11
1452;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;1;2;1;1;1;1;98;2;2;3;2;3;14;13;2;44;3;1; ;2;4;3;76,7;1,11
1453;1;1;1; ;1;1; ;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;2;2;1;2;2;2;1;1;2;2;1;3;2;3;16;13;2;26;2;1; ;1;4;2;76,7;1,11
1454;1;1;1; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;3;3;3;16;13;2;60;5;1; ;3;3;4;76,7;1,11
1455;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;2;3;16;13;2;17;1;1; ;5;2;3;76,7;1,11
1456;1;2; ;2;1;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;1;3;15;13;1;44;3;1; ;1;2;3;76,7;1,11
1457;1;1;2; ;1;1; ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;3;14;13;1;37;3;1; ;1;4;3;76,7;1,11
1458;1;1;2; ;1;1; ;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;1;2;1;1;3;1;3;15;13;1;37;3;1; ;1;3;1;76,7;1,11
1459;1;1;1; ;1;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;98;1;2;3;16;13;2;22;1;1; ;5;4;3;76,7;1,11
1460;1;1;1; ;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;1;2;2;2;1;2;2;1;2;1;2;98;3;3;1;3;15;13;1;38;3;3;586;2;3;4;76,7;1,11
1461;1;1;2; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;1;2;2;1;2;2;1;2;1;98;1;1;3; ;3;16;13;2;57;5;1; ;2;5;3;76,7;1,11
1462;1;1;1; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;2;2;1;2;2;1;2;1;2;2;2;2;2;3;15;13;2;19;1;1; ;5;3;2;76,7;1,11
1463;1;1;95; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;1;1;2;2;1;2;2;1;2;2;2;2;2;1;2;3;15;13;2;35;3;3;604;1;4;4;76,7;1,11
1464;1;1;2; ;2; ; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;2;1;1;2;2;1;1;2;2;2;2;2;3;15;13;1;47;4;1; ;1;5;2;76,7;1,11
1465;1;1;2; ;1;1; ;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;2;1;2;1;1;2;2;1;1;1;2;2;2;1;3;14;13;1;31;2;1; ;1;5;1;76,7;1,11
1466;1;1;1; ;1;1; ;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;3;16;13;1;34;2;1; ;1;5;3;76,7;1,11
1467;1;1;1; ;1;1; ;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;98;1;98;2;2;2;3;14;13;2;17;1;1; ;5;1;1;76,7;1,11
1468;1;1;1; ;1;1; ;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2;1;3;15;13;1;17;1;1; ;5;2;1;76,7;1,11
1469;1;1;1; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;3;2;3;14;13;2;16;1;1; ;5;2;3;76,7;1,11
1470;1;1;2; ;2; ; ;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2; ;3;16;13;1;58;5;1; ;1;5;4;76,7;1,11
1472;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;1;2;1;2;1;2;1;2;2;2;2;3; ;8;48;30;1;37;3;1; ;1;4;3;53,7;1,26
1473;1;1;1; ;1;1; ;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;2;1;1;2;2;1;1;2;1;2;3;2;8;51;30;2;48;4;1; ;1;5;2;53,7;1,26
1474;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;3;1;8;51;30;1;52;4;1; ;1;4;4;53,7;1,26
1475;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;3;2;8;48;30;2;40;3;1; ;1;4;3;53,7;1,26
1476;1;1;2; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;1;1;1;2;1;3;2;2;8;48;30;2;56;5;1; ;2;3;3;53,7;1,26
1477;1;1;1; ;1;1; ;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;1;1;2;1;2;2;2;2;2;2;1;2;1; ;8;48;30;2;47;4;1; ;1;4;2;53,7;1,26
1478;1;1;1; ;1;1; ;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;8;48;30;2;46;4;1; ;1;3;2;53,7;1,26
1479;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;1;2;8;48;30;1;55;5;1; ;1;3;3;53,7;1,26
1480;1;1;1; ;1;1; ;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;3;1;8;48;30;2;17;1;1; ;5;2;1;53,7;1,26
1481;1;1;2; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;2;2;1;2;1;1;1;1;2;1;2;2;2;2;2;8;48;30;1;21;1;1; ;5;3;1;53,7;1,26
1482;1;1;1; ;1;1; ;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;2;1;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;3;2;8;48;30;2;16;1;1; ;5;2;1;53,7;1,26
1483;1;2; ;6;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;48;30;2;67;6;1; ;4;2;6;53,7;1,26
1484;1;1;1; ;1;1; ;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;3;1;8;48;30;2;19;1;1; ;5;4;2;53,7;1,26
1485;1;1;98; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;8;48;30;2;51;4;3;218;1;3;5;53,7;1,26
1486;1;2; ;7;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4; ; ;8;51;30;1;70;6;1; ;3;2;5;53,7;1,26
1487;1;2; ;8;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4; ;2;8;51;30;2;42;3;3;340;1;3;5;53,7;1,26
1488;1;2; ;95;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4; ; ;8;52;30;2;74;6;1; ;3;2;5;53,7;1,26
1490;1;1;1; ;1;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;2;2;1;1;2;2;1;1;2;2;3;1; ;3;17;14;2;55;5;1; ;1;3;4;83,5;1,6
1491;1;1;2; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;1;1;1;2;1; ;3;17;14;2;63;5;1; ;1;2;3;83,5;1,6
1492;1;1;1; ;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;3;2;3;18;14;2;22;1;3;380;1;2;4;83,5;1,6
1493;1;1;2; ;1;1; ;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;1;2;2;2;1;2;2;2;2;2;3;2;3;18;14;1;19;1;3;68;5;2;2;83,5;1,6
1494;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;1;2;2;2;2;1;2;2;2;1;2;3;18;14;2;45;4;1; ;4;4;3;83,5;1,6
1495;1;1;2; ;1;1; ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;1;2;1;1;3;2;3;18;14;1;35;3;2; ;1;3;4;83,5;1,6
1496;1;1;1; ;1;1; ;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;2;1;1;1;2;1;2;1;1;2;1;2;2;2;3;18;14;1;28;2;1; ;1;4;2;83,5;1,6
